replicates,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
G8.iso8,0.495919,0.452348,0.358187,0.178574,0.103842,4.2116e-08,0.000294974,0.062268,0.103686,0.281525,0.489408,0.300209,0.192545,0.162431,0.318535,0.00022093,0.238757,0.166869,0.0779843,0.41748,0.353997,0.198293,0.203151,0.209813,0.262136,0.210246,0.295461,0.303977,0.367226,0.401767,0.286788,0.170139,0,0.118194,0.152359,0.266601,0.35022,0.253251,0.603274,0.188246,0.302157,0.199285,0.105389,0.148101,0.0955119,0.117163,0,0.94097,0.0860154,0.176588,0.141924,0.298017,0.0779496,0.0215094,0.282136,0.153307,2.16908e-07,0.234648,0,0,0.175305,0.0543162,0.259894,0.412305,0,0.223611,0.209704,0.139054,0.000103246,0,1.3243e-08,0.160428,0.137163,0.256451,0.000269989,0.0965614,0,9.9289e-06,0.186836,1.181e-09,0.00899346,1.24867,0.433134,0.545299,0.922298,0.625091,0.312011,0.466383,0.579272,0.431956,0.545147,0.912496,1.03742,0.72958,1.3804,1.37111,1.01435,0.475762,1.06119,1.31534,1.72766,1.26122,1.11297,1.98605,1.56536,2.37695,2.18012,0.971522,2.85913,3.42527,1.75727,0.0503342,1.31737,1.76678,1.61402,1.43002,1.31168,1.11272,0.761799,1.43148,0.593845,0.53498,0.725824,1.10931,0.143133,0.784801,1.08187,0.561325,1.11784,0.421261,0.321179,0.3437,0.734773,0.896655,0.418859,2.30547,1.02802,0.337606,0.503941,0.871951,1.09095,1.24178,0.431548,0.933063,0.454756,0.215696,0.909772,0.351222,0.334867,0.574448,0.194809,0.699851,0.603248,1.21798,1.00256,0.740571,0.00251122,0.540216,6.09942e-08,0.150013,0.0278174,0.368337,0.853548,0.716611,0.498784,0.860103,0.978834,0.603634,0.124897,0.590604,0.434438,1.95247,0.482881,0.884151,0.879207,0.362875,1.2179,1.0609,1.0801,0.140801,0.353699,1.58526,1.50196,0.527254,0.328389,1.68347,1.88696,1.7167,0.260037,2.85574,1.37776,1.79875,1.7367,0.701833,0.758952,0.523541,0.746794,0.587584,0.738128,0.402019,0,0.395667,1.06209,0.331858,0.867067,0.688071,1.13825,0.962862,1.115,0.190058,0.492588,1.18351e-06,1.09618,0.0528225,0.510053,0.328355,0.074652,0.545891,0.711424,0.18312,0.33828,0,0.355337,0.22753,0,1.07012,0.647227,1.26205,0.258359,0.444153,1.2643e-09,0.991791,0.979397,1.21846
G8.iso9,0,1.23865,0.48425,3.44527e-09,1.63642,1.78226,2.53993,0.529533,0.297834,0,0.811,2.31515e-06,2.20311,1.15766,0.707745,1.34596,2.68701,1.12544,0,0.225681,1.13644,4.00334,0,5.51432,1.47614,0.864714,1.16784e-08,0.398362,0.000848858,0,1.53707,5.16894e-05,1.49198,1.5634e-07,0,0,0,1.36527e-07,1.28112,0,1.44509,1.65706,1.01755e-05,0,1.13973,0,0.528642,1.02082,1.21726,1.46005,0.954084,0,9.67241e-06,0,7.45427e-05,0.737897,2.11615,1.82999e-06,0.291401,0.630395,7.25951e-07,0.503691,1.99698e-06,5.61451e-08,1.27928,0.77906,0,7.52473e-07,1.51168,1.57954,0.515914,4.59678e-06,0,0.225183,1.90586,2.80736e-08,1.38002,0.77681,6.6942e-10,2.64436,0.348261,1.69131e-05,4.61268,1.65859,2.2567,1.17148,2.10922,0.000456328,1.62358,0,2.05494,0.000258433,0.721398,1.14225,0,3.05387,2.62176,2.04778,0.000873107,1.39297,0.966617,0.00218477,0.652412,3.96454e-07,5.00017e-06,1.62547,4.05127e-07,0.970419,1.94377,7.14346e-10,2.4454,0.92538,1.46747,0,3.14443,2.47797,0,2.03655,0,2.23064,1.23501,0.688451,1.51623e-08,0.719092,1.14559,0,1.29303,1.35789,0.583149,1.95194,0,0.00291597,0.606352,7.86059e-05,0.542179,3.01882,0,0,3.15,0.898125,1.01821,0.537926,0.0187586,1.50755e-05,1.43402,1.42349,1.18218,4.55941,1.43,0.901544,1.18547,0,0,0.000389013,2.08907,6.8744e-07,1.32977,1.25033e-09,1.18806,0.84001,2.83313,0,1.72492,1.99289,2.60621,0.763713,0,0.0333613,1.04065,1.99882e-07,3.52036e-05,9.58187e-05,2.9599,2.32652,0.972901,2.72712,2.19475,0.586845,1.90746,2.01706,5.20373,1.05515,1.05538,1.21681,1.54702,2.25932,1.09786,0,2.62995,2.36818e-06,3.09342,1.7201,0.00510321,2.09246,2.16496,2.80625,2.76103e-05,1.4437,0.898946,1.75814,3.06076,2.0582,0,0.0143092,2.61165,1.0332,4.45458e-05,1.38264,0.514708,1.43189,0,1.94224,0,1.58784,0,1.66719,3.60352,4.27612,0.00237234,0.678738,0,1.60803,0,0,2.7263,0.000648027,1.30937,0.890976,4.5011e-09,0,1.67021,0.392234,1.09916,1.38535
G9.iso1,1.89442,1.79182,1.74195,0,0.438497,0.841868,0.693177,0.342758,0.343879,1.24459,0.338411,1.16822,3.50972,0.35756,2.74565,2.08192,1.66556,2.17708,0,1.03189,0,1.28698,0.819578,1.41089,1.08868,0.335822,0.360258,0,0,0.415632,0.390079,1.03172,2.24312,2.11826,1.64407,2.38093,0,0,0.885908,0.654746,2.33067,1.11711,0.269649,0.891118,0.515245,1.23095,2.08515,2.6763,0.809501,0.853839,1.44577,0.340199,0,0,1.03679,0.973754,1.33155,0,1.13229,1.56438,0.796082,0.327435,0.312732,0,2.24601,0.385671,0.759282,0.810478,0.899776,0.428043,0.903916,0.663736,0.6281,0,0.480147,1.44538,0.785575,0.324956,0.432549,1.37709,1.19237,0.529753,1.19064,0,1.73407,1.69417,0.914312,2.50271,2.80395,4.32034,1.45396,1.31157,1.76578,2.50608,3.44723,1.52019,0.961696,2.06003,2.53205,0,1.8802,3.36043,0.444551,2.05227,0.976404,1.81882,2.61253,2.37398,0,3.62107,1.33519,1.36259,2.17036,0.684646,2.70338,1.92552,3.4555,2.51508,2.33867,2.64572,1.40511,2.46157,2.48861,3.02732,3.5838,1.16772,1.60735,1.84118,1.56938,1.83221,2.00538,3.25037,2.62673,2.11704,1.92649,1.1756,2.41967,3.06657,3.21442,3.45689,3.44638,1.76151,2.38996,1.57964,0.70448,3.46048,2.05095,1.11954,1.62871,2.88625,0.878939,3.20294,1.63165,0.779111,1.10196,1.73285,0.405955,2.07968,1.49995,2.78117,2.53993,1.8669,0.550044,3.85372,2.40957,3.05574,0.935466,2.30339,2.62519,0.565771,1.89785,3.33903,1.8994,2.11867,1.71575,1.44899,1.93443,1.33656,2.2331,1.04265,0.398162,0.417153,0.483435,1.66768,2.18642,1.79588,0.796173,4.15586,1.78325,0.722807,1.97544,1.22641,2.13124,2.98593,2.97691,2.19964,1.88603,0.609019,2.44365,0.482012,3.1412,0.701948,1.82946,1.4337,2.2781,4.74497,1.42555,1.20397,2.38835,0.74952,1.50062,2.74957,1.3082,1.44172,2.02007,1.37563,0.536344,1.1937,1.96446,0.843225,1.04547,0.784931,1.26667,0.947235,1.22567,3.19191,2.28086,2.1042,2.26711,2.33203,1.53923,4.82383,1.18425,1.68816
G9.iso2,11.9746,11.7117,10.5981,11.3168,9.00805,15.4111,13.8392,14.6957,13.4633,12.3402,13.2204,10.6365,14.2183,12.7388,12.3476,14.447,13.023,14.1667,12.0651,12.8413,10.602,17.0592,12.7744,11.6814,11.7503,11.4305,11.0475,4.48184,9.80307,6.48403,8.38177,11.0238,12.6739,12.5934,9.92206,10.9049,10.7346,9.74318,8.73639,8.04349,7.61607,9.73601,10.4272,7.29889,8.62199,11.8174,10.6084,13.2389,14.0696,12.0417,10.9394,10.5729,9.46216,12.9058,8.0272,10.7205,11.8295,13.053,12.4698,13.9229,11.0395,11.4649,12.9635,13.077,11.8904,13.2164,11.4339,9.22901,9.53515,11.0055,9.10742,11.8166,11.0629,12.4358,11.5157,13.499,12.2224,15.7899,13.4753,13.1825,13.3809,13.7469,7.03274,11.7567,14.4983,10.6649,9.90545,10.2284,15.2772,10.0038,10.1584,8.58296,8.96446,12.2426,11.0851,9.18575,10.04,7.82509,8.65345,10.0007,7.44721,7.60435,7.46554,10.9649,8.38422,6.48451,8.38769,7.43139,7.50926,6.37818,6.9985,7.85615,8.36939,7.66811,7.70654,4.85786,6.76647,5.70182,7.91885,6.14452,4.74924,4.45917,4.59,9.8882,8.40715,7.53455,5.79673,6.94299,7.94783,9.92588,8.58132,11.2026,7.4677,10.2263,8.85254,6.65584,6.56261,6.89554,10.8951,7.04151,13.3721,13.7804,14.6926,13.4362,9.64315,12.0249,8.96576,12.1755,13.0972,10.7314,12.7494,13.627,12.8478,7.84029,8.02067,8.093,6.67457,7.81821,10.0062,9.01591,6.97969,8.07877,7.28825,6.42273,6.74965,7.84942,6.99959,11.4653,7.31224,9.41189,7.33915,4.6311,6.06814,6.10598,5.72364,7.80213,11.6357,8.08333,7.84482,5.15675,3.74722,6.25906,6.66627,4.57745,7.37022,5.5476,6.1707,9.19126,8.38783,3.86599,6.70082,5.5353,4.12537,7.43597,5.72786,7.26102,6.10808,6.60567,5.23571,7.13896,5.22949,4.95114,5.86095,5.00935,2.39247,5.26288,7.31203,7.65837,8.68266,7.08073,7.70713,5.23859,6.40252,5.41144,6.0652,5.49084,7.7409,5.86344,5.51522,7.02639,5.8035,5.90424,6.97112,5.35438,6.1992,6.45512,6.10581,7.88355,6.81133,6.78733,7.53089,7.42827,7.39384,8.95971
G9.iso3,10.0709,12.5076,11.958,10.6885,13.6699,7.56248,11.388,9.63866,9.57893,12.6154,12.0944,12.1405,13.2717,18.6883,16.2077,13.1693,15.1466,13.4771,9.20967,6.42014,11.2474,12.2273,15.1775,17.9033,12.8194,14.0551,14.5513,15.5257,11.2533,13.1844,16.4945,14.2927,10.7359,8.5647,12.4716,11.288,9.18974,8.52479,8.45285,11.6142,10.8629,9.38266,8.53227,11.3534,8.73704,12.2494,12.6905,8.76281,7.51575,9.08549,9.82986,8.46898,9.84524,7.82187,11.5389,11.461,9.11622,9.13195,8.43213,7.13416,8.57665,7.77493,7.24453,9.77105,8.72625,10.8474,7.08993,8.52365,8.67439,7.2748,9.3836,6.46747,14.3159,11.7293,12.5759,8.55048,11.15,7.90189,9.32297,8.82613,8.15356,10.1279,16.0986,12.7726,13.5872,16.4743,17.4311,17.3886,12.8669,15.158,19.1533,21.7504,20.3674,15.6632,16.4105,20.6648,17.3786,18.0372,16.5849,18.1077,18.4494,16.2553,19.5641,15.232,17.8669,18.4468,16.3498,17.0909,15.7137,13.8922,15.409,13.9408,13.6708,16.9256,13.1702,17.3891,16.2258,16.2152,12.8072,15.6449,16.552,15.6262,15.7208,13.7898,13.1413,16.9743,17.7237,15.8151,16.5271,23.7683,25.676,19.9582,22.4611,18.8079,20.2032,24.047,23.7065,21.3588,25.499,29.9476,22.465,21.0299,18.2598,20.8607,25.9847,20.2107,25.6462,20.5043,19.0765,21.0109,22.0597,21.6479,21.7677,18.547,17.7644,16.2542,15.1337,12.8283,11.7475,9.10855,12.6358,12.803,17.187,13.7403,15.6631,13.3842,17.6073,9.90858,12.934,11.682,14.4732,13.9855,14.697,15.3404,14.9066,14.5785,11.3652,13.0606,12.4925,15.5688,18.0768,16.1132,16.0185,14.071,10.8517,13.4479,12.4829,5.41788,9.67707,14.5915,9.76427,12.1565,12.0525,9.54172,10.8227,9.34568,10.942,12.2931,14.2728,13.8145,13.2089,10.7054,9.82447,10.6403,9.84481,4.99332,6.4674,13.7423,11.4389,14.2386,7.46107,9.30153,10.4904,10.4179,8.88273,11.1437,14.3925,15.0045,14.7584,9.59398,10.2929,10.267,11.3753,13.337,10.4817,11.7094,12.8451,12.1864,11.7982,12.3265,11.4973,7.07079,12.0812,9.51393
G10.iso1,1.77318,0.316911,1.05502,0.984996,0.20231,0.660497,0.224308,0.251413,0.782127,0.808988,1.67765,1.45881,0.548976,0.69507,0.219391,0.680473,0.331962,0,2.61118,1.59677,0.930602,0,1.48111,0.795191,1.14259,1.02474,0,1.70405,2.27147,1.33298,0.946923,0.328122,0.482865,0.418261,0.480436,0.572624,1.94253,1.07974,0.61931,0,0,0.31753,0.368745,0.193307,0.331466,0.30362,1.04149,0.786876,0,0.239444,0,0,0.247656,0.604397,0.612149,2.00804,1.00203,1.13539,1.53502,1.828,0,0,0.215585,0.632218,1.53296,0.5747,0.299101,0.222099,0.214119,0.924342,0.599792,0,0.56911,1.52178,0.676423,1.1371,1.22167,0,0.200057,0.547506,0.59624,0.716451,0.910626,2.06212,0,0.152065,0.165507,0.506928,1.0039,0.320252,0.50135,0.677352,0.28016,0,0.416957,0.475146,0.241132,0.484516,0.295213,0.937575,0.342012,0.471048,0.561619,0.237065,0.403784,0.423779,0.645386,0.170029,0.438569,0.284845,0.27697,0.433038,0,0.154572,0.203227,0.387408,0.276166,0.56715,0.70602,0.413694,0,0,0.648108,0,0,0.350571,0.656712,0.392175,0,0,0.166239,0.178429,0,0,0.379755,0,1.0109,0.295319,0,0,0.156241,0,0,0,0,0.684599,0.444936,0,0,0.220476,0.376178,0,0.285829,0.462092,0.868611,0.48561,0.473721,0.318609,0,0.324895,0.3342,0,1.35581,0.275655,0.335709,0.320503,0,0.31212,0.302243,0,0.225908,0.808042,0,0.277488,0,0.276832,0.393611,0.169634,0,0.176838,0.289259,0.645789,0.286156,0.220408,0,0.390924,0,0,0,0.695647,0.971586,0.697262,0.301696,0.527463,0.351379,0,0.480376,0,1.19417,0.486536,0.209741,0.313277,0.355015,0.267052,0,0.585765,0.310469,0.545346,0,0.837383,0,0.187369,0,0,0.858415,0.18299,0.927023,0.229571,0.910536,0.568552,0.267412,0.341941,0.975925,0,0,0.562184,1.04775,1.33657,0.640048,0,0,0.570433,0,0.226434
G10.iso2,2.57085,3.18154,3.79555,1.04889,0.522428,0.209166,0.596613,0.448424,0.921409,3.12793,3.6161,2.84163,1.44196,0.684494,1.30172,1.41154,0.273159,0.703401,2.41868,1.16164,2.05276,0.915324,0.910107,1.27035,1.14805,0.949538,0.799677,1.58987,1.46389,2.12273,1.11298,0.283866,1.10513,0.560397,0.426837,0.910423,0.707957,1.7092,1.44243,0,0.922602,0.485904,1.03564,0.722967,0.141389,2.84142,0.792163,1.38449,1.11928,0.411094,0.369266,0.58226,0.353257,0.428205,3.46931,2.78789,3.03266,0.990444,0.504514,0.561231,0.700252,0,0.57301,1.66408,2.60571,0.519364,0.237649,0.435024,0.381797,0.618339,0,0.570967,1.72874,1.62748,1.4978,1.09595,0.658863,0.22107,0.684193,0.717328,1.67021,0.603879,1.8218,1.55004,0.592786,0.361931,0.499177,0.672257,0.644415,0.454596,0.947065,1.24682,1.19164,1.08559,0.984931,0.814935,1.01116,0.390417,0.759156,0,1.2006,1.14345,0.500155,0.925152,1.08734,1.05424,0.570492,1.20568,2.29647,1.90296,1.61202,0.376644,0.205608,0.292761,0.486112,0.95418,0.70912,0.514487,0.446786,0.746798,0,0,0.564824,0,0.146943,0,0.959677,0.840289,0.397616,0,0.570778,0.692358,0.977485,0.781599,0.160628,0.552339,0.617611,0.214389,0.490723,0.442031,0.29119,0.404553,0.395119,0.318502,0.84744,0.896446,0.309799,0.35906,0.526716,0.730155,0.404657,0.341962,0.674823,2.79103,0.900231,1.14105,0.215943,0.236864,0.895476,0.857548,0.76548,1.29773,2.26523,0.957028,1.82142,0.414872,0.294716,0.883854,0.461151,0.189489,0.414155,1.00547,1.10329,2.08204,0.21216,0.787501,0.161882,0,0.62676,0.324683,0.453354,0.67002,0.234684,0,0.469871,0.568895,1.25951,0.746909,0.189213,1.95405,0.809401,1.34812,0.433454,0.822633,0.778263,0.735506,0.184126,0.238338,0.672784,1.81962,1.23462,0.487585,0.356738,0.51365,0.538997,0.368638,0.441754,1.29289,1.01639,1.58663,0.913775,0.882034,0.140777,0.230885,0.42036,0.522807,0.729413,0.397652,0.358178,0.524779,0.50289,0.650286,0.909504,0,0.539316,2.38696,2.14781,1.86793,0.381838,0.944202,0.384944,1.01686,0.779514,0.682696
G10.iso3,15.6135,17.3195,14.4495,4.32269,4.00109,5.10349,5.71447,4.3075,4.64572,16.8244,19.0499,15.3853,8.33656,10.9713,10.679,10.3244,11.5062,8.91131,12.7471,16.0508,12.8428,9.3563,9.19262,8.63099,7.53736,9.44299,8.48477,11.5951,10.9494,9.01719,8.30073,8.0664,7.39885,10.8327,10.581,8.08528,9.05467,6.03145,7.25014,5.1997,5.49651,5.23007,3.35451,4.99654,4.53993,1.06089,2.85737,5.32786,1.14574,1.99406,1.42864,0.822852,0.137736,2.2006,9.53982,8.822,5.90047,1.2884,0.865885,4.03192,3.3152,3.5588,3.0856,11.7592,4.8828,7.21804,4.80586,3.25341,3.7229,2.02628,3.20476,4.76645,7.09933,8.2271,7.10344,2.62289,4.99232,8.28975,7.26209,5.99181,4.25939,12.6287,11.6933,10.1985,2.78253,4.76382,5.41352,4.79105,5.05693,3.48468,7.05776,7.29979,8.63557,2.05636,1.87954,3.90309,2.414,4.13177,2.85785,4.48383,6.29892,4.00192,3.10628,2.11154,2.51938,2.25627,1.19916,2.53528,6.3573,8.5677,4.47535,1.33695,2.37514,0.912331,2.61855,0.726254,1.55435,3.50331,3.72611,2.70716,1.61834,1.64122,0.040812,1.71314,1.40057,0.254028,4.33774,3.72146,2.20206,0.962955,1.40747,1.17952,0.600252,1.05769,0.926643,0.711844,1.57343,2.87326,2.27132,0.279427,1.438,1.91515,2.2932,1.51773,1.57965,1.71588,2.32983,1.47163,2.12982,0.822314,1.99426,1.78219,2.10313,8.06811,8.32899,9.28793,1.21416,1.7291,1.80158,2.05968,0.731189,1.49921,7.99316,11.1056,11.4036,3.19881,1.33568,2.22829,1.76655,1.3257,2.28555,10.0051,9.35635,8.20975,2.24204,0.0210092,2.3558,2.25409,0.989916,2.40193,5.7784,4.66793,4.56583,2.84269,1.26729,2.63017,1.49283,0.964107,0,3.07893,5.6033,6.92861,2.89046,1.63122,3.73068,0.947693,1.11274,1.67538,8.47746,8.18484,9.86624,1.91424,2.27716,2.85929,1.84193,1.63917,2.62241,4.38889,6.15435,4.90688,1.89438,1.51774,1.41966,1.86718,1.71454,2.12876,5.69158,7.57085,6.68927,1.7256,1.0092,2.13653,0.310628,2.12147,1.79123,9.27366,6.69944,9.14327,1.90872,3.00893,2.91684,2.13727,2.15777,2.45332
G10.iso4,4.42296,4.60636,4.46543,0.939562,1.68282,0.582751,0.658582,0.852148,1.65542,3.42988,2.76908,8.29294,2.76208,1.9906,1.96322,1.25644,2.22181,2.28291,4.60352,2.84725,5.73871,2.15785,1.49589,1.97023,2.64122,1.78965,1.56661,2.87294,6.17303,5.05848,1.88466,1.40384,2.50654,1.73511,1.92547,1.1912,2.6582,1.86601,2.87875,1.62524,0.979415,1.36405,1.29898,0.97985,1.56656,1.82463,4.38897,2.34882,0.918657,1.19392,1.65173,1.62018,2.30305,0.847182,4.29693,4.00127,6.55782,3.09982,2.92739,0.523109,0.867396,1.33554,1.30037,4.56337,3.72593,5.04,1.22801,1.72663,1.0097,1.89294,1.79818,1.86187,3.58401,2.82641,5.0878,1.559,1.60443,0.726222,0.721501,0.959389,1.37358,5.09873,4.66541,5.16675,1.93515,1.60946,1.10457,0.665492,0.713851,1.60782,4.68465,4.63866,4.64614,3.14606,2.88035,3.13746,1.65116,0.000202382,0.869691,3.57073,2.79413,3.51759,0.939486,1.42311,0.940003,1.13934,2.48323,2.30423,4.27669,4.15628,6.85156,2.42042,1.7067,1.99702,1.18698,2.31847,1.41122,0.620977,1.29699,1.58896,0.210199,1.63987e-09,0.878786,0.369304,0.975152,0.829048,1.81829,3.09984,3.6861,0.939483,0.346095,0.444874,0.185542,0.57095,0.619484,2.66872,2.44419,1.97422,0.857025,1.90124,0.313747,0.587774,0.310886,0.778132,1.4121,0.618397,0.9854,0,0.894802,0.954122,0.28549,0.34794,0,3.82352,3.77817,3.42533,1.45811,1.16825,0.461263,0.958218,1.73993,1.60303,6.68654,5.92399,4.20767,1.92259,3.04372,1.15871,2.21872,2.26952,1.74245,2.93639,6.70552,5.60652,0.433865,2.01852,0.636046,1.77236,1.87439,1.34895,2.29516,2.35105,2.36011,0.391303,1.81493,0.926212,2.03418,2.07523,4.37588,5.92961,6.07529,3.65577,0.765461,1.83048,0.181755,1.56502,1.21001,1.19604,4.13955,3.52621,3.3849,0.314181,1.30943,1.59924,0.735473,1.41944,0.289651,3.68026,2.61852,1.91034,0.883034,1.00323,1.37001,1.3787,0,0.556065,2.54953,1.34503,1.55443,1.12719,1.56648,0.53119,1.0026,1.11973,0.798763,4.34757,6.0067,5.97448,1.64151,1.5123,1.90645,1.88528,2.26867,1.62809
G10.iso5,6.31239,8.18492,8.39446,2.38827,2.00951,2.51755,1.81819,2.12944,1.45681,12.2726,9.23505,12.1626,2.72469,1.62223,1.65039,2.4627,3.17024,3.16581,11.4585,11.6432,12.4612,1.44458,2.37178,2.68383,2.68823,1.31617,1.96073,9.9614,10.5363,13.4934,3.62494,3.96033,4.05768,3.52666,3.32489,4.70138,5.49411,5.96977,6.69263,3.11221,2.09846,2.6297,1.28289,2.78678,2.04604,5.51783,4.31571,4.76506,1.5361,1.99037,1.39169,2.42294,2.04765,1.95443,11.4592,12.4832,11.4291,4.82072,3.50166,4.37664,3.09638,2.08047,3.17212,5.84681,7.87311,8.28618,3.07498,3.3091,2.27937,3.92062,4.25535,2.67422,4.55625,5.50538,4.07385,3.41691,2.00758,0.990014,0.238674,1.86643,1.68686,3.85068,2.67821,1.74962,1.40998,1.22823,0,1.04183,0.259346,1.52413,1.80803,3.41544,2.6028,1.38386,0.822438,0.502173,0.914259,0,0.202012,2.57421,1.76069,2.67482,0,0.691889,0.910336,1.30116,0.563874,0.311078,4.27991,5.1658,3.71567,0.475282,0.115094,1.09353,0.939591,1.15368,0.661964,1.65347,2.49401,1.83983,0,0,0.458646,0.659689,0,1.25786,2.84265,2.11533,3.37531,0.839207,0.697111,0.513951,0.571192,0.31654,0.387483,1.72092,0.661689,0.733026,0.156489,0.37706,0.756658,0,2.46219e-06,0.00130705,1.21662,1.30523,1.10847,0.875693,0,0.362944,0.225793,0.830311,0.214787,2.08189,2.4827,2.07552,0.562874,0,0.282245,1.35836,0.768581,1.00718,4.4235,5.042,4.78083,0.351173,1.33483,0.272188,0.709503,0,0.298208,2.80233,3.28667,2.66312,0.502257,0.685882,0.586436,0.44289,0.998437,1.01332,1.77089,2.58056,1.87361,0.491539,0.978313,0.362024,0.816226,1.46502,0.179801,4.23209,3.01935,3.9573,0.785188,0.534359,0,0.869236,0.39499,0.400869,4.35201,3.98722,3.62925,1.13196,0.440853,0.410017,1.00824,0.908323,0.523514,2.99532,3.24869,3.41677,0.192907,1.06324,0.738826,0.584455,0.536562,0.507907,1.30126,1.22276,2.06282,0.185332,0.820841,0.797166,0.611349,0.538769,0.914987,4.85101,5.34195,5.84031,1.71991,0.258985,1.26761,0.86324,1.91504,0.973281
G11.iso1,0.651258,1.60809,1.12023,0.620566,1.31804,0.420089,0.740586,0.0375789,0.410116,0.755123,0.74056,0.993228,0.975745,0,1.18722,1.71499,2.49691,2.00952,2.11203,2.25005,2.78506,0.759303,1.96237,0.52366,0.0982334,0.307839,0.78248,2.15113,2.10606,2.27401,2.3827,3.41202,1.52884,0.515002,2.80932,2.80761,1.77787,3.49768,2.83506,2.00066,1.90752,2.60199,2.45761,1.37921,1.61693,4.05792,1.39509,0.915834,0.0070458,0.844404,0.787945,0.309529,0.0403542,1.7514,0.000351268,0.986461,0.80115,0,0,0,0,0.414755,0.0764751,0.161986,0,0.929717,0,0,0.727188,0.00180146,0.533723,0,1.80798,1.93483,0.742579,0,0.24667,0.630726,0,0,0,4.28918,3.84971,3.98777,3.4473,3.45713,2.9418,3.42253,0.466859,2.25773,14.6452,12.8637,15.4265,10.7976,11.3093,12.4096,11.2136,10.2787,10.5232,35.0428,33.591,25.6527,19.9853,19.783,22.6457,23.2646,19.1616,20.9872,55.3704,68.0736,64.0234,27.0449,32.3288,32.2662,33.5172,33.8986,31.1532,27.858,31.1707,27.93,11.1937,12.5226,12.0734,8.39518,7.02378,7.66213,29.6331,27.0929,24.5798,3.41411,2.54423,2.73742,0.71241,5.34485,4.32076,5.64899,3.22859,6.57486,2.892,2.41715,2.2371,0.352883,7.99441e-05,1.55587,6.61117,6.57418,5.23008,1.00387,1.85952,2.48585,2.08739,1.16984,1.52657,3.2663,1.76911,4.13396,2.83792,1.56462,1.12266,1.21559,2.50278,0.0670088,8.49592,6.268,10.161,2.03074,4.55064,4.13456,2.45884,4.72192,5.11272,11.9309,11.9904,13.8516,4.08161,5.32986,3.5995,4.86653,3.49406,3.13535,13.1243,15.4457,12.9791,6.76639,6.63849,3.04857,15.3554,15.3537,14.6013,31.4156,30.2678,26.9541,7.01629,11.4262,9.94099,5.82959,10.4905,7.98143,5.99742,5.68289,9.26793,2.8548,2.50344,5.46622,9.43592,7.12107,5.26734,4.64093,1.28344,1.53975,2.94981,2.44221,2.99569,3.55452,3.85629,0.925197,1.8957,2.9595,1.25515,1.08215,2.23706,1.60794,0.987906,1.90139,0.801674,6.16771,4.62542,6.40792,1.24661,1.98128,1.53893,2.98597,2.26384,1.28704
