"Targets","T9_biorep1_techrep1","T9_biorep1_techrep2","T9_biorep1_techrep3","T9_biorep2_techrep1","T9_biorep2_techrep2","T9_biorep2_techrep3","T9_biorep3_techrep1","T9_biorep3_techrep2","T9_biorep3_techrep3","T10_biorep1_techrep1","T10_biorep1_techrep2","T10_biorep1_techrep3","T10_biorep2_techrep1","T10_biorep2_techrep2","T10_biorep2_techrep3","T10_biorep3_techrep1","T10_biorep3_techrep2","T10_biorep3_techrep3"
"AT1G24706_P4",5.99911,0.0406241,5.98796,6.32832,10.0783,9.08134,5.02669,10.6099,6.35794,4.41534,2.02612,5.39066,9.95505,5.41542,10.5474,6.92592,9.59579,6.84439
"AT1G24706_P5",4.80488,4.90843,2.88803,1.99088,3.25989,5.02727,2.32967,2.65788,4.62011,2.36746,1.12619,1.93761,1.88896,4.66127,2.48714,2.92259,1.30262,3.98984
"AT1G24706_P6",3.38517,8.61134,5.7617,6.01589,0.566592,0.0748114,4.46768,0.968184,1.08597,6.55169,10.7237,4.25175,3.934,4.46652,1.79804,4.81914,3.42102,3.65829
"AT1G24706_P7",0.397012,1.68511,0,0.33408,1.0034,0.708645,2.14607,1.01075,0.282672,1.3299,2.24365,0.785536,0.694201,2.23174,1.26611,1.70247,1.99368,1.39874
"AT1G24764_JC4",2.03536,0.547929,0.426491,1.52377,1.16134,0.376041,0.920708,0.907764,0.370214,2.30972,3.58297,1.7172,4.38756,2.11124,4.62178,2.34756,2.86891,4.28344
"AT1G24764_P1",18.2967,20.7769,20.4325,23.3007,24.4972,24.3149,22.5596,22.8171,25.7472,13.7991,9.61091,14.3208,12.4637,16.7235,14.4119,16.259,13.3036,12.8002
"AT1G24793.1",32.0114,23.1055,29.062,27.3112,28.9562,19.4951,23.7887,26.0388,28.7923,14.0097,15.5677,12.0559,18.3129,18.5594,18.1757,16.462,18.3017,23.2299
"AT1G24793.2",4.82686,4.94903,4.6546,2.39947,1.07907,2.81295,3.54678,3.49241,2.19432,1.59385,3.83414,3.00514,1.94375,2.7398,1.81166,1.8228,1.15978,1.34782
"AT1G24793_ID4",12.2468,14.7531,13.6388,8.99753,9.89322,6.59378,8.91906,7.42557,6.89993,4.30495,5.42207,5.60822,3.05114,3.40209,4.51528,2.74059,4.33454,3.5709
"AT1G24825_ID2",222.429,240.81,259.247,181.141,158.275,190.829,172.335,126.162,142.286,187.821,162.527,190.622,141.343,139.006,157.898,147.192,139.586,153.137
"AT1G24825_ID3",269.329,214.298,218.356,250.627,229.58,241.514,191.468,248.378,208.785,144.541,114.63,144.026,109.522,135.343,141.594,135.099,131.806,144.651
"AT1G24825_ID5",116.668,136.265,126.767,67.0987,90.4306,83.3841,87.6428,97.838,110.217,71.0172,78.1058,78.6407,65.7891,66.7739,72.4424,100.218,77.8768,102.76
"AT1G24996.1",397.247,388.849,451.185,238.747,208.744,270.088,266.212,250.839,291.219,249.466,259.178,256.039,193.113,192.492,237.359,177.809,154.722,203.424
"AT1G24996_ID1",10.1644,15.9085,13.2813,8.11516,6.7946,6.97938,8.19547,8.73407,9.93075,12.8735,14.1911,11.6335,9.09302,12.4465,14.6742,15.5605,17.742,15.2899
"AT1G25098.2",58.3981,38.654,54.4608,65.6575,57.9774,58.2889,59.6052,48.3787,33.2466,65.0236,69.3834,78.9132,85.644,95.7566,72.6297,94.186,122.076,109.106
"AT1G25098_ID1",209.204,223.929,224.562,158.004,178.783,166.913,147.273,159.032,166.12,138.807,131.721,128.123,101.551,106.171,107.316,116.285,109.629,115.593
"AT1G25175.1",174.445,141.097,159.687,81.8161,48.6742,75.9759,95.296,0.000418116,43.9042,56.1606,80.3009,66.7071,39.4976,3.28e-08,0.00380684,0.0296133,0,7.28e-06
"AT1G25175_ID4",3.21599,3.71e-09,3.24017,2.18511,3.97455,2.49201,2.9586,0,0.148384,5.40135,7.09786,6.15471,10.0088,17.5061,8.08497,19.6365,10.3901,14.7329
"AT1G25175_ID5",9.7422,14.5177,19.5306,12.3246,6.55735,10.0837,6.31104,9.28096,11.4766,3.05e-08,0.549953,0,8.02098,13.4382,7.53894,17.6142,6.1456,6.03481
"AT1G25175_ID6",1.57186,0.0197549,0.266589,1.06047,5.19e-06,2.68e-06,0.101458,1.05e-05,5.19e-07,32.3209,4.69617,11.3189,10.5399,0.085548,12.2372,13.513,0.0366215,0.641631
"AT1G25230_P2",1.01416,1.07079,1.80148,1.02888,0.263039,0.761991,0.302513,1.91107,0.262387,5.75666,4.76623,3.64455,5.44027,7.25116,3.71636,8.49486,8.69317,6.46295
"AT1G25230_P3",9.33736,10.3037,10.0881,6.29177,7.14852,5.48351,4.85429,3.53235,6.21786,13.3859,12.1084,13.7028,20.9592,20.1182,22.5836,24.0713,24.1799,26.1245
"AT1G25290_P2",9.54685,9.88041,8.20255,9.1063,8.08002,8.75188,8.09188,7.75965,9.07775,9.78689,8.82064,9.46597,9.68605,10.561,9.34332,9.26574,8.01805,8.06013
"AT1G25290_s1",3.13236,3.11853,3.26336,2.14252,3.8254,3.13501,3.43793,3.02609,2.68475,0.701322,1.16068,0.910013,1.23339,0.868673,2.02798,1.25034,2.11492,1.1867
"AT1G25370_P1",4.66604,6.03159,3.59004,7.28389,5.21942,6.04698,5.51285,5.15603,5.98357,13.8051,9.6295,12.6527,9.41078,7.98214,9.1841,12.7265,9.47033,10.5699
"AT1G25370_P2",1.22141,0.879958,2.93938,0.536878,1.2929,1.19599,1.20832,1.01341,0.343305,2.70212,4.60567,3.43322,0.743783,2.4978,1.6218,1.31519,4.25196,2.29596
"AT1G25375.1",13.3324,14.2288,13.207,13.2111,13.3161,12.2636,14.5284,14.2082,14.7089,10.6286,9.53139,8.73073,9.25867,9.79757,9.94761,11.5388,11.02,10.0095
"AT1G25375_ID6",1.62789,2.22656,1.14908,1.79581,2.42769,1.15748,0.791757,0.722706,1.75957,1.07291,1.01094,2.50367,1.47571,1.86182,1.40332,1.19719,2.3843,1.13478
"AT1G25400.2",1.91701,1.42125,1.16524,0.437923,6.84e-09,0.0336813,0.622445,1.0777,1.22754,15.1906,12.5099,14.1469,6.6702,7.85765,6.37682,6.46842,8.72584,8.73563
"AT1G25400_P1",1.55766,1.68448,2.09157,1.72986,1.63659,2.05938,1.12946,0.901749,1.14443,9.58716,10.9282,9.91443,7.85628,4.47771,6.55185,8.41193,6.47699,7.45471
"AT1G25420_P1",14.3744,14.4807,13.7249,15.0934,11.3118,15.5269,16.7396,15.0521,17.8096,11.7699,12.19,15.4531,16.7972,17.4458,13.8199,14.4221,14.9702,9.88111
"AT1G25420_P2",3.09426,4.67935,3.36307,3.41691,2.6313,3.2386,2.02845,3.21729,4.70536,1.17497,2.85633,4.28769,2.64388,3.25319,2.99972,3.14583,3.39804,3.90464
"AT1G25470_P1",6.43334,0.407235,2.2123,8.9023,7.28833,2.24641,5.00512,7.18703,0,4.89925,5.49626,7.12829,5.39167,2.45248,6.28049,4.44682,8.41483,6.06375
"AT1G25470_P2",0.247862,6.25221,5.44305,1.58e-05,1.61e-06,5.38686,2.63867,2.94e-06,10.0403,1.47742,8.3e-06,1.12e-08,6.02209,7.35379,4.00314,5.36274,2.04274,3.44397
"AT1G25500_JS7",3.53682,4.33137,2.31946,2.76521,2.8647,1.6483,2.94269,2.22784,1.58865,3.4055,1.27673,0.893063,1.27688,2.38559,1.01964,2.24624,0.622313,1.63482
"AT1G25500_P2",2.94936,2.00049,4.2186,1.7196,1.34008,2.95138,0.738605,1.91025,2.96858,5.22244,6.17992,5.67697,3.77098,2.45485,4.14245,2.12802,4.09685,2.7949
"AT1G25682_P1",16.3155,17.1809,18.9953,8.89959,20.633,22.2485,7.84502,22.5027,20.0625,24.9818,21.2613,22.5071,21.4601,11.717,26.6735,21.907,23.6022,17.7611
"AT1G25682_P2",7.50409,5.40102,2.4075,13.7731,0,1.82742,13.805,0,2.32482,5.00793,7.97971,7.04075,8.92964,16.8232,3.43426,10.0527,4.1911,11.6699
"AT1G26100.1",14.8778,17.5154,15.8645,15.6935,16.9537,15.9866,17.1843,13.991,15.4744,15.6832,14.5613,16.8966,13.2779,17.0193,14.8762,14.5259,16.56,16.0377
"AT1G26100_ID2",4.30988,4.87267,4.55928,5.23839,2.95205,5.29948,3.85564,4.6142,4.8619,0,1.46237,1.93811,1.15561,0.460432,0.863394,2.01362,0.679452,1.73212
"AT1G26130.2",5.47779,2.31072,3.54543,4.98517,3.73769,2.15919,2.90579,3.16112,3.40604,2.86269,1.99534,5.2596,2.83523,2.63443,3.19404,2.127,1.61625,1.67382
"AT1G26130_c1",3.35554,7.0161,6.21128,2.72194,3.41779,5.52082,4.70518,5.03053,4.77614,5.23703,4.48635,2.37174,3.80938,3.60902,3.03217,3.23636,4.20487,4.92859
"AT1G26170_ID2",1.98452,1.99549,2.32144,3.27107,1.9942,0.430725,0.839023,1.39746,0.935734,1.55288,2.06432,1.35694,4.10398,3.48352,2.74169,2.27692,1.77386,2.6053
"AT1G26170_P1",12.1336,9.20748,13.5309,12.7126,10.8377,12.8834,14.1381,13.679,14.0837,9.75434,9.71284,12.661,10.5924,11.0329,14.6002,14.1551,13.7853,13.1564
"AT1G26208_ID13",2.41e-06,0,2.5069,0.279861,0,0.236044,0.287727,0.349788,0.0013685,2.17366,1.74753,2.79901,0.746344,1.41596,1.12196,1.2532,1.5775,0.806728
"AT1G26208_ID15",4.63e-06,2.81988,0.60898,0.635278,0.475071,0.691874,0.163906,0.483258,0.00230435,6.10764,5.69941,5.47304,4.80156,5.34721,4.70029,4.92028,5.2978,5.9847
"AT1G26208_ID16",1.84373,4.64e-07,0.0630241,0,0,0.242984,0.256789,0.170446,0.829333,0.653803,0.880198,1.15643,0.60363,0,0.686399,0.646661,0.383302,0
"AT1G26208_ID3",6.56e-06,1.24152,0.932016,0.461316,0,0.524024,0.277551,0.239161,0.00495719,1.40391,1.93361,1.43648,1.61262,1.69563,1.02191,1.4136,1.32008,1.39554
"AT1G26208_s1",0,0,0,0.159389,0,0,0,0,0,0,0,0,0.293296,1.68465,0.414226,0,0.533511,0.486315
"AT1G26208_s2",3.26221,2.2976,2.39692,0.596697,0.940476,1.03441,0.567472,0.554866,0.601731,2.83781,2.69792,2.94804,2.50841,0.749468,2.4835,1.9447,2.1373,2.33651
"AT1G26210.1",18.102,21.3438,15.2891,8.43492,8.25243,6.86386,6.75757,6.8079,7.3901,38.9128,40.3781,40.2399,38.55,40.8018,40.795,45.1407,48.1554,49.2768
"AT1G26210_ID2",4.76008,4.43165,7.51402,3.37408,3.15768,3.70843,1.81112,3.26306,3.10699,12.8841,8.75969,13.8237,7.88412,9.17002,10.7381,12.4052,7.0772,7.96346
"AT1G26230.2",9.75882,11.9258,10.7274,12.1577,11.1272,10.3263,11.4788,12.5916,11.2348,8.11109,8.82648,7.93908,10.1512,10.2633,10.8629,10.1981,10.2001,10.1837
"AT1G26230_JC3",2.64415,2.60967,2.93242,2.39746,2.36627,2.91014,2.00493,2.79727,2.83731,1.50355,1.78669,1.5035,1.89432,1.91883,1.57646,1.8966,1.4272,1.62698
"AT1G26230_JC7",5.73041,4.02573,5.5464,6.39207,7.68036,6.79626,6.8244,5.91555,5.57403,3.35368,3.41636,3.59113,5.36695,5.00055,5.20431,4.31817,4.20629,4.88784
"AT1G26260_ID17",0.93719,0.346234,1.10915,0.973278,0.394024,0.700737,1.12437,0.5389,0.196617,2.18414,0.299836,0.586465,0.919643,0.927623,0.884336,0,1.26e-05,0.217552
"AT1G26260_P1",1.01071,0.763076,1.38795,0.664123,0.98286,0.987537,1.02586,1.43779,0.75363,0,0.469279,1.25901,0.431214,1.0701,0.853035,1.28665,2.20954,0.200985
"AT1G26260_P2",5.08419,5.4372,4.07268,3.28995,1.95133,3.13179,3.31883,0.413002,1.47234,2.41722,4.75567,4.8261,2.76049,2.29763,1.97955,0.924952,8.76e-06,2.99823
"AT1G26260_P6",2.44955,1.47933,2.34809,0.275169,2.21218,0.61857,1.57022,3.18474,4.29617,3.43142,0,0,1.56998,1.25903,2.5943,2.53e-06,2.66163,1.99614
"AT1G26440_c1",2.14447,5.47317,4.72805,1.35345,1.93581,0.908733,0.0856147,2.45936,2.62234,5.01364,2.08804,2.64081,1.17e-05,1.91957,1.25222,1.73552,1.24518,1.27232
"AT1G26440_P3",0.0129337,4.55179,3.6065,0,5.11503,4.19409,1.28e-08,2.1053,1.54381,0,1.41826,1.66801,3.33012,1.29857,0.500738,0,1.64626,0
"AT1G26440_P7",1.93319,3.96974,2.55724,0.89045,5.01609,5.86634,1.11654,1.43058,2.52532,0.0720839,1.03606,2.04725,2.93601,0.46216,0.408342,1.43672,1.97317,2.03322
"AT1G26440_P8",7.54422,3.17779,9.56905,5.8715,1.04007,0.00334446,5.16074,5.09447,4.10937,9.60356,4.66636,7.17331,1.49576,2.61065,6.08233,3.55452,3.66463,3.10892
"AT1G26580_ID1",12.7581,12.6246,13.3194,7.77275,10.8391,11.0854,9.44978,10.1041,10.0933,17.1812,15.5325,18.0147,15.9242,14.2479,13.8543,11.3868,16.3393,17.4759
"AT1G26580_P1",43.8474,43.8477,45.6829,34.2825,31.106,33.4024,31.5335,33.8304,31.5679,24.1881,25.6143,28.1363,20.1402,21.0852,24.2879,25.9089,20.9753,18.8875
"AT1G26730_c1",1.26576,0.974331,1.34222,0.459031,0.338559,0.404873,0,0.748719,0.678466,3.4376,1.75931,0.660017,1.54124,2.60972,1.12216,4.57901,2.67197,1.68949
"AT1G26730_P1",1.98339,2.82541,2.18114,3.58963,4.48598,2.11726,3.2635,2.89752,3.35573,13.9595,12.6704,14.7791,20.9776,19.7826,22.1338,24.4272,24.9558,22.6627
"AT1G26790.1",0,0,0,0,0.0673189,0,0.0659813,0.0692774,0.132091,0.0723536,0.376481,0.199021,4.41e-06,0.377253,3.62e-07,0,0.476383,4.45e-05
"AT1G26790_P1",0,0,0,0,0,0,0,0,0,0,0,0,0.421003,0,0.393225,0.310387,0,0.448121
"AT1G26810_ID2",0.946116,0.523828,0.56143,0,0.225178,0.279797,0.514121,0,0,0.524016,0.19627,0.49576,0.612485,0.168406,0.443444,0.683156,0.791528,0.348764
"AT1G26810_P1",3.32178,2.70972,3.91028,4.05555,3.75267,4.06704,3.08837,3.92744,3.94291,2.80534,3.08472,3.75812,3.16844,3.5971,3.75619,3.5394,3.28133,3.66868
"AT1G26850_P1",84.2507,89.1719,85.9872,107.903,110.549,109.596,100.789,102.009,99.1372,76.1199,79.6845,75.854,120.278,124.481,118.026,135.373,139.211,129.393
"AT1G26850_P2",52.0749,50.8317,53.8709,46.9772,45.168,46.3937,52.329,49.3078,53.3527,53.1159,52.5838,55.1503,74.6551,71.8969,76.7613,83.0213,79.2042,88.7327
"AT1G26930_ID2",1.6208,2.64389,2.03444,1.6878,1.95891,1.92998,1.7601,2.08119,1.84277,0.466965,2.98055,1.55254,2.88557,1.43886,2.78972,2.28195,1.76423,2.15802
"AT1G26930_P1",2.99121,3.34315,4.09883,3.80966,2.29873,3.74217,1.96624,1.58062,2.5113,4.47629,1.2307,2.77584,1.13315,2.16532,1.29179,1.56545,1.5484,1.58007
"AT1G27020_ID3",1.07611,2.53821,1.0765,0,0.205414,0.340577,0,0,0,30.3104,31.4093,34.9343,13.7468,13.6861,18.4511,27.2015,20.0126,24.2074
"AT1G27020_P1",10.8154,10.633,10.7452,0.95976,0.800224,1.06853,1.23271,1.66388,1.23169,70.5906,67.7861,73.4901,53.2236,53.8205,52.4856,73.0472,78.2107,78.2885
"AT1G27170_P1",1.34362,1.42361,2.3837,1.18816,2.51718,2.34793,0.985415,1.62607,1.79724,0.965865,0.752741,0.796985,0.668326,0.694403,0.966544,0.448934,0.352395,0.497894
"AT1G27170_P2",1.36063,0.820039,0.662689,1.56202,0.524708,0.610424,1.74546,0.789124,1.21173,0.720523,0.915842,0.674251,0.484438,0.588877,0.0770142,0.748573,0.648208,0.512246
"AT1G27180.1",1.8914,2.49496,2.76531,0.399179,1.70735,1.9495,2.00975,2.1018,0.723767,3.30403,1.964,3.27743,2.88039,2.05725,2.75337,3.13655,1.68308,1.74798
"AT1G27180_P2",0.884392,0.682855,0.8726,1.75679,1.34176,0.439405,0.778092,0.419265,0.93354,0.8016,2.02716,0.668886,6.6e-05,0.859238,1.3341,0.00763106,1.34168,1.9179
"AT1G27180_P7",2.44867,2.0546,0.949521,1.14963,1.1312,1.41433,0.932581,0.802233,1.45935,1.20597,1.1091,1.07192,1.46784,1.2821,0.556385,1.53984,1.19709,1.16141
"AT1G27360_P1",1.93546,1.57859,2.46648,2.3284,2.02204,2.37592,2.85804,2.3363,2.68251,0.952268,0.997277,0.761639,0.759245,1.17511,0.669908,0.647177,0.6493,0.944571
"AT1G27360_P2",14.9493,14.1165,13.176,13.2159,12.6363,14.7613,14.2364,13.5674,14.4108,7.04008,6.69075,6.5357,6.6704,7.03729,6.70521,6.60122,5.54974,6.04442
"AT1G27370_ID48",0,0,0,0,0.746399,0.5191,0.415161,0,0.914213,1.20182,0.784619,0.830322,0.861273,1.13189,8.73e-09,0.929905,1.7364,0.588504
"AT1G27370_P1",2.93143,2.08163,3.81993,1.23885,1.74947,1.74985,2.44906,1.06901,1.98593,3.34765,3.03217,4.51781,1.99187,1.43006,2.26169,2.58921,2.79937,2.97084
"AT1G27370_P2",4.27098,4.02925,3.40807,3.52635,2.22288,1.9805,2.90728,3.56259,2.51508,4.3627,5.33004,4.17474,7.64841,7.50944,7.68251,5.70517,5.7362,6.96898
"AT1G27385_P1",13.0089,10.4938,11.3356,15.3029,13.0503,14.761,13.639,17.8027,15.6715,8.4122,6.86053,8.46329,12.1706,12.1492,14.7447,13.3222,13.5256,12.2808
"AT1G27385_P3",37.9934,42.2311,34.0436,51.6664,55.7726,47.3305,46.6153,44.2941,46.014,34.0665,30.4197,30.3852,43.9591,43.9908,38.3306,40.1428,35.7682,33.995
"AT1G27410.1",7.93504,9.07947,9.4399,9.03677,9.91473,10.9616,9.17303,10.1866,9.54816,4.59964,4.25825,5.0184,4.29158,4.47112,4.97295,4.79391,4.3986,3.84941
"AT1G27410_ID2",0.644632,1.03527,1.37096,1.1304,1.77863,0.680284,1.08165,0,1.23893,1.18428,0.228849,0.671302,0.713639,0,0.235089,0,0.272875,0.40092
"AT1G27420_ID2",2.3513,0.450563,1.73968,2.81494,2.09418,2.08124,2.33321,1.89685,1.9208,0.20937,0.64155,0.452485,0.480326,0.386598,0.725107,1.21072,0.501272,0
"AT1G27420_P1",2.52232,5.55394,4.12715,3.32463,4.73344,4.38165,4.04495,4.71074,3.86438,1.24691,1.54667,1.42858,1.21075,0.584178,1.08329,0,0.810769,1.30805
"AT1G27450_ID1",87.9837,84.4466,84.9605,111.345,109.846,106.001,94.9555,107.982,87.6741,78.9758,85.171,78.2465,74.0998,92.199,85.7254,79.5761,82.9136,68.2614
"AT1G27450_P1",115.329,121.898,123.389,91.9238,88.315,84.6776,99.3668,96.0664,108.774,131.926,135.927,150.003,144.191,127.645,144.107,150.861,141.509,154.974
"AT1G27460_P1",7.64065,6.1666,7.14391,6.17978,7.3736,7.66681,7.88762,6.64199,7.78428,28.1422,25.5527,27.6318,40.6238,38.8156,38.4186,38.5061,42.9997,40.3075
"AT1G27460_P2",1.05874,0.359486,1.01494,0.768731,0.36275,1.37691,0.238334,0.176763,0.582862,5.69974,5.31368,4.92335,2.59853,3.20704,2.0928,4.15441,3.045,3.19021
"AT1G27520_ID11",9.96331,11.3495,11.149,5.82618,3.73829,6.7075,6.92396,6.67923,5.86131,4.81786,4.12449,6.77371,0.333869,8.53253,4.7442,5.43796,6.89405,7.24678
"AT1G27520_ID5",9.42739,6.37342,9.92234,8.61176,10.8905,6.99155,8.11621,7.56788,7.8087,11.8602,9.48945,7.60881,10.2976,2.37108,6.40204,6.48262,3.82702,3.48749
"AT1G27520_P1",2.05671,3.60378,3.9487,2.21214,2.04882,2.10876,3.75339,4.17848,3.34513,3.04028,0,1.69178,3.67806,2.36476,4.63201,3.22444,4.93256,4.65469
"AT1G27540_P1",11.663,12.5656,10.9845,13.5832,14.1495,12.9645,14.5255,11.3517,10.2908,6.18087,3.77555,5.83389,8.85848,8.57616,8.19851,7.77337,7.63469,9.30604
"AT1G27540_P3",8.56147,7.03644,9.27616,7.26392,9.5114,7.88327,8.38661,9.03032,9.10841,7.57318,10.3536,7.12245,9.3235,8.00446,10.734,9.80965,8.08923,9.03297
"AT1G27600_P1",7.66339,6.81293,5.08593,5.26046,6.89453,4.5189,5.94827,5.80943,6.21429,6.87084,6.16507,8.47747,6.69682,8.00164,5.8921,6.90972,8.53488,8.17112
"AT1G27600_P2",13.8792,11.6436,16.5164,15.0843,13.9645,14.8344,13.6898,15.6523,12.073,14.6805,17.6641,14.6796,19.0294,20.8891,21.3699,21.85,17.4514,20.0237
"AT1G27630_P1",12.682,15.3627,11.8477,15.1688,12.2651,15.2387,14.7939,13.819,14.4999,12.7875,14.2609,13.8948,18.4987,16.6772,17.4908,18.8367,19.5335,18.6901
"AT1G27630_P2",27.9502,28.7787,28.4227,25.2212,24.0738,23.8362,23.1847,22.4989,20.9974,9.85372,8.50604,9.3821,3.34399,4.72698,4.46982,3.87807,2.33289,5.70054
"AT1G27660_JS3",5.23365,5.6527,6.19343,3.93432,3.91717,3.54749,4.76529,3.31172,3.15098,1.70666,3.36679,4.9463,1.9748,4.12237,2.8495,4.19931,3.25985,1.41107
"AT1G27660_P1",3.4244,2.58986,3.62018,3.80589,3.47977,5.03739,3.9721,4.52586,4.85045,4.65983,2.57393,1.91903,4.32382,3.24787,4.40119,4.65179,3.92691,4.50827
"AT1G27770_P1",8.35476,5.33907,8.22356,6.05245,8.2906,8.36426,6.32922,8.75263,7.25933,20.0494,34.6354,28.3376,23.1697,21.5315,21.5826,22.2802,25.4175,20.2943
"AT1G27770_P4",13.3183,17.4917,13.2917,15.2744,11.1968,13.1205,14.5986,11.3408,13.2653,35.2157,21.0415,25.1186,12.769,16.3408,15.6346,16.4093,13.4507,15.651
"AT1G27840_ID2",3.72561,3.48968,5.467,2.56154,2.36595,2.84986,1.66855,1.63215,3.3547,2.37035,2.35437,2.56404,2.52684,1.43988,1.07609,1.54543,3.33107,1.44625
"AT1G27840_P1",12.0167,10.2633,10.1046,11.3891,13.1614,11.5077,10.2742,11.9609,9.90148,11.2243,12.0469,13.1098,10.9247,13.5619,13.3756,11.9073,10.4341,14.0644
"AT1G27920_ID20",8.02425,8.78243,9.65966,4.21582,4.86898,5.69592,5.36203,3.97656,4.07627,4.87113,4.13131,6.42922,5.38012,4.90118,5.43905,4.96294,5.20896,5.33727
"AT1G27920_JS10",2.46814,0.845454,0.829536,1.48756,1.22099,0.9602,0.472216,1.65167,1.68458,2.44607,2.29194,0.90916,1.8524,2.19595,1.19417,1.82306,1.64159,2.16784
"AT1G27920_P1",0.980614,0.493745,0.576637,1.93567,1.35176,1.16638,1.26136,1.0048,0.670979,0,0.254104,0.453091,1.70452,1.43164,1.87216,0.992117,1.21949,1.90383
"AT1G27940_P1",2.70012,2.00937,2.60026,6.53053,6.24089,5.461,5.22655,5.44769,6.10849,2.27757,2.11796,2.5916,2.51188,2.9639,2.34033,2.53121,3.20664,2.42631
"AT1G27940_P2",0,0.576306,0.279946,0.326634,0,0.84212,0.40388,0.392878,0,0,0,0,0.308312,0,0.474653,0.692028,0.313242,0.71569
"AT1G27960.1",3.87055,4.82791,3.31417,5.73061,4.67596,3.51607,3.97693,4.88746,4.68683,2.77238,7.88155,7.39809,8.52891,9.33961,10.5883,8.18746,13.7627,12.8381
"AT1G27960_JC10",8.59e-06,0.37819,1.40898,0.0825327,0.933276,0.935991,0.959883,1.11238,1.24881,3.12514,0.533356,0.772501,4.31746,3.89156,3.41926,8.51212,5.31126,6.56514
"AT1G27970.2",29.9854,25.7265,25.8704,34.5496,34.2933,33.3099,25.863,31.1746,24.9725,50.7578,48.7166,42.7061,62.247,45.6135,46.0324,48.2688,38.2955,44.5053
"AT1G27970_P1",67.6484,65.3193,69.871,57.8352,61.6542,58.9918,68.1883,63.6107,62.7354,82.547,87.3961,85.301,94.5927,99.0841,94.5854,110.381,121.488,109.455
"AT1G28060.1",12.1267,15.1281,13.8139,9.15561,11.7266,11.8757,10.2609,12.291,11.5261,17.6687,16.886,16.4548,21.9176,26.1885,23.6271,26.7633,23.5588,24.2043
"AT1G28060_JC1",11.0354,10.3348,9.26811,10.8262,9.95549,9.68206,9.6826,8.18787,9.80144,4.86392,6.31915,7.13426,7.44611,4.77221,6.60439,4.36507,8.22195,8.47225
"AT1G28100.2",0.957195,2.51767,0.869606,0,0,1.89853,0.905559,1.25531,0,0.77924,1.00933,2.62593,1.71898,3.34419,2.94527,1.849,2.28768,4.90804
"AT1G28100_ID31",2.33418,1.35606,1.29866,3.22465,1.79888,2.3124,0.338088,1.41001,2.86919,1.97532,1.74724,0.84043,1.5596,1.12727,2.22533,2.01843,0.255028,1.12061
"AT1G28100_ID7",6.90762,2.87032,8.40242,3.46,6.25258,4.95937,4.03417,5.24454,4.77316,5.93559,5.75063,4.46615,7.53922,4.82479,5.8548,3.01022,5.74724,4.26066
"AT1G28100_ID9",0.687238,2.85539,0.772562,4.70266,2.13713,1.77382,3.82952,2.83696,1.87161,1.11856,1.55172,1.18285,0,1.07225,0.857079,2.55582,1.23891,0
"AT1G28110.1",11.6247,11.6125,12.1009,8.55571,14.8582,15.1171,11.9621,12.326,12.987,12.3361,14.6752,17.3488,16.0889,22.3968,23.1038,19.2033,22.2906,18.8114
"AT1G28110_P2",3.70903,4.13764,1.83277,9.75351,4.51474,2.54657,6.75935,3.8323,5.36093,7.41242,4.08958,4.66702,11.7454,7.21908,6.69982,10.5549,9.98753,9.93847
"AT1G28200_P1",19.3001,21.0878,21.2882,16.0032,17.8484,15.5302,14.181,15.8032,16.9981,23.193,17.3291,23.4198,20.5726,15.7692,16.8768,19.3693,18.4047,25.2188
"AT1G28200_P2",10.0914,5.02886,7.35499,9.79042,7.69969,10.8905,10.5775,9.24485,9.85074,2.69786,7.66534,4.93332,6.16151,10.2922,9.83282,8.42131,10.4395,5.31672
"AT1G28210_JS2",0.205807,0.300045,0.404429,0.20145,0.453683,0.343964,0,0.327792,0.196766,0.409777,0.241722,0.513819,0.387888,0.677865,0.404653,0.645384,0.678147,0.532903
"AT1G28210_P1",1.20114,0.930582,0.266003,0.495595,0.329124,1.2411,0.790179,1.02109,1.59207,0,0.61887,0.56463,1.8949,1.57429,0.534544,1.22767,1.39285,0.444713
"AT1G28210_P2",4.68627,2.67164,4.10581,3.33384,6.33942,1.89676,3.43442,3.92091,3.23472,3.40147,2.41793,4.32145,1.75307,0.509827,1.79093,6.56e-08,1.68673,2.28574
"AT1G28260.1",5.89255,3.19871,3.82868,4.4231,5.54117,3.3021,4.12689,3.8024,4.36252,2.92528,3.88592,3.11348,1.7776,1.7177,1.92672,2.36653,1.40061,1.17192
"AT1G28260.2",8.19905,10.9319,8.1672,5.45258,5.12498,6.50069,6.48745,6.97221,6.01181,4.7621,3.51762,3.84589,3.0776,3.24515,2.63012,1.98005,2.9661,2.90031
"AT1G28320_c3",3.37353,4.11238,7.1942,4.96392,6.19767,2.29048,3.22027,4.7268,3.46349,5.75949,6.90248,6.57807,10.6055,11.5113,11.4202,5.78286,8.48123,9.00384
"AT1G28320_JC2",6.07977,6.18588,2.50952,5.53e-06,1.93e-05,3.99953,3.47394,2.94697,2.52456,2.29008,3.71628,2.01011,4.59186,3.52326,1.02509,8.88876,5.4909,4.82917
"AT1G28320_P1",11.4506,10.1101,8.33804,11.5417,7.12106,13.5127,13.639,12.7221,11.798,4.06437,5.58901,5.38557,5.74011,2.12204,4.22572,6.87094,6.08875,8.02791
